02194,6614
02195,6892
02196,8237
02197,2590
02198,2495
02199,4556
02200,10510
02203,5270
02204,8738
02205,4097
02206,5684
02207,7718
02208,3744
02209,4947
02210,9806
02211,5547
02212,4803
02213,6977
02214,1456
02216,7955
02217,8256
02218,4493
02219,4585
02220,8507
02221,5006
02222,3934
02223,6902
02224,4945
02225,1781
02226,4438
02227,4914
02228,6677
02229,9829
02230,11318
02231,755
02232,11741
02233,9767
02234,8632
02250,23454
02251,12138
02256,6129
02257,11533
02258,1573
02259,14041
02260,8048
02261,18467
02262,6195
02263,9801
02264,4717
02265,1676
02267,1088
02278,832
02280,9371
02281,5377
02282,5316
02283,8401
02284,3858
02285,8808
02286,1203
02287,10270
02289,6869
02290,11969
02291,5560
02292,963
02293,787
02294,677
02295,1837
02296,633
02297,646
02298,3499
02299,4100
02300,4460
02301,52
02302,137
02303,3799
02304,5954
02305,4986
02306,1185
02307,1245
02308,3
02311,452
02312,491
02314,1
02315,5491
02316,2028
02317,2871
02318,3377
02319,2270
02320,7832
02321,2945
02322,4928
02323,7754
02324,7656
02325,8479
02326,2166
02327,2608
02328,838
02329,877
02330,6706
02333,4521
02334,693
02335,1498
02336,918
02337,2836
02338,600
02339,306
02340,16202
02341,651
02342,204
02343,2057
02344,271
02345,283
02346,1250
02347,960
02350,9216
02351,1
02352,858
02353,331
02354,1599
02355,258
02356,62
02357,1748
02358,1529
02359,323
02360,5267
02361,422
02365,1433
02369,349
02370,3193
02371,551
02372,2034
02379,173
02380,4118
02381,567
02382,660
02386,212
02387,101
02388,1330
02390,3463
02391,2
02395,338
02396,450
02397,272
02398,120
02399,273
02400,4288
02401,145
02402,786
02403,320
02404,794
02405,294
02406,427
02408,176
02409,284
02410,94
02411,44
02415,110
02420,1700
02421,538
02422,2233
02423,1211
02424,190
02425,656
02426,257
02427,857
02428,10121
02429,3797
02430,11904
02431,1908
02439,734
02440,7769
02441,2130
02443,3867
02444,15654
02445,1816
02446,4030
02447,2468
02448,3544
02449,880
02450,14170
02452,4239
02453,1294
02454,2733
02455,1332
02456,4783
02460,10294
02461,1
02462,1134
02463,2417
02464,2750
02465,152
02466,834
02469,1576
02470,4917
02471,807
02472,735
02473,1238
02474,2513
02475,157
02476,321
02477,4441
02478,10195
02479,1685
02480,16903
02481,4733
02482,2564
02483,3810
02484,6577
02485,5886
02486,10201
02487,3557
02488,1163
02489,1416
02490,267
02500,13499
02502,3733
02505,1725
02506,2284
02508,2613
02515,3949
02516,1853
02517,3855
02518,6623
02519,5418
02525,3247
02526,4837
02527,5422
02528,8179
02529,5150
02530,8578
02533,5460
02534,1975
02535,3097
02536,7542
02537,5163
02538,812
02539,7768
02540,15285
02541,9514
02545,410
02546,4084
02547,21
02548,2955
02549,1297
02550,6341
02551,1445
02558,2900
02559,959
02560,18591
02563,84
02564,3463
02565,4782
02566,7001
02567,6520
02568,242
02569,400
02570,7239
02571,2473
02572,1269
02573,1384
02574,1386
02575,4681
02576,4974
02577,5555
02578,943
02579,1197
02580,10188
02581,779
02582,3739
02583,1898
02584,217
02585,157
02586,1150
02587,1245
02588,154
02590,2957
02594,4230
02600,2912
02601,546
02602,10842
02603,3455
02604,3359
02605,4581
02606,3416
02607,5504
02608,4
02609,287
02611,9273
02612,4157
02614,7762
02615,13417
02617,8737
02618,457
02619,1834
02620,11841
02621,1765
02622,1370
02623,225
02624,35
02625,343
02626,138
02627,1517
02628,780
02630,4075
02631,303
02632,921
02633,214
02640,11514
02641,6068
02642,1772
02643,908
02644,1060
02645,236
02646,3013
02647,894
02648,1126
02649,14
02650,19650
02651,408
02652,2200
02653,985
02655,531
02656,628
02658,612
02659,382
02660,605
02661,76
02663,1579
02665,1108
02666,2424
02668,237
02669,923
02671,1784
02672,634
02675,670
02680,7844
02681,726
02684,13
02700,2230
02701,803
02702,317
02703,375
02705,3766
02706,411
02707,701
02710,4523
02711,1515
02712,647
02713,1311
02714,980
02715,725
02716,608
02717,521
02720,3055
02721,147
02722,1281
02725,180
02726,106
02727,167
02729,687
02730,672
02731,1794
02732,842
02733,307
02734,144
02735,131
02736,173
02737,300
02738,488
02739,363
02745,5614
02747,10000
02748,661
02749,3816
02750,14025
02752,1246
02753,5041
02754,1601
02755,13
02756,9756
02757,256
02758,2548
02759,7248
02760,8025
02761,6334
02762,1053
02763,6547
02765,4184
02766,3446
02767,4930
02768,3987
02770,15477
02773,1914
02774,4134
02775,755
02776,1281
02777,5873
02778,782
02779,1485
02780,5085
02782,2195
02783,900
02784,378
02785,2011
02786,537
02787,1614
02790,5489
02791,141
02792,170
02793,430
02794,4271
02795,12648
02797,205
02798,568
02799,1351
02800,14119
02803,132
02804,1133
02805,166
02806,368
02807,182
02808,67
02809,102
02810,1413
02820,2682
02821,2044
02823,642
02824,1120
02825,1066
02827,1539
02828,388
02829,1488
02830,13179
02831,1881
02832,1065
02833,295
02834,1086
02835,1674
02836,353
02839,473
02840,1212
02842,312
02843,545
02844,632
02845,633
02846,149
02847,819
02848,723
02849,734
02850,5912
02852,1383
02864,351
02865,380
02866,1053
02867,264
02868,295
02869,668
02870,4500
02871,3488
02873,341
02874,229
02875,468
02876,160
02877,1709
02878,195
02879,282
02880,8606
02898,153
02900,424
02902,5781
02903,3472
02904,4525
02905,9313
02906,4848
02911,34
02912,65
02913,6823
02914,1164
03000,7376
03002,1917
03003,939
03004,52
03005,1
03006,1637
03008,36
03011,7469
03012,7000
03013,4885
03015,5906
03016,5373
03018,4892
03019,1967
03020,11023
03021,15266
03022,1872
03023,5958
03024,1521
03025,4026
03026,87
03027,1
03028,8555
03029,10675
03030,13698
03031,6189
03032,6677
03033,4637
03034,3500
03036,1994
03037,5984
03038,6563
03039,4900
03040,8709
03041,3846
03042,4993
03043,5660
03044,7955
03045,5
03046,10355
03047,5870
03048,4462
03049,2452
03051,3779
03052,1398
03053,4189
03054,3296
03055,4813
03056,8675
03057,3047
03058,10698
03059,2123
03060,3963
03061,1438
03062,34
03063,135
03064,6214
03065,3758
03066,2386
03067,1792
03068,6888
03070,8579
03071,6931
03072,10084
03073,15792
03074,6202
03075,5814
03076,4907
03078,4003
03079,5679
03081,4868
03082,7648
03083,7636
03084,8555
03085,4210
03087,3152
03088,8879
03089,3137
03090,412
03091,428
03093,1309
03094,3293
03095,9171
03096,571
03097,419
03099,1624
03101,8284
03102,2358
03103,5432
03104,6707
03105,3739
03106,5247
03107,4473
03108,7090
03109,8561
03110,1
03111,3480
03113,2682
03114,1050
03115,1043
03116,2843
03121,10410
03122,9093
03123,4717
03124,6439
03125,7095
03126,2896
03127,6398
03128,7526
03129,5179
03130,11194
03131,8345
03132,5888
03133,7544
03134,11668
03135,6569
03136,14621
03137,4815
03138,6697
03139,4446
03140,4859
03141,8670
03142,5656
03143,3995
03144,4430
03145,111
03146,7317
03147,4840
03148,10405
03149,11834
03150,18712
03151,3668
03152,10517
03153,7536
03154,1422
03155,7673
03156,12154
03158,2306
03159,818
03160,3026
03161,4684
03162,7683
03163,12132
03165,7525
03166,6924
03167,4703
03168,7402
03169,4841
03170,7536
03171,6461
03172,6307
03173,4612
03174,11756
03175,15543
03177,3457
03178,8550
03179,1978
03180,2428
03181,8201
03182,9447
03183,7517
03184,6920
03185,5683
03186,8416
03187,5220
03188,5830
03189,4227
03190,3610
03191,3441
03192,8229
03193,6963
03194,8322
03195,7695
03196,8106
03197,4318
03198,5743
03199,19636
03200,2346
03201,4540
03202,443
03204,9581
03205,4587
03206,4682
03207,5027
03211,395
03212,3654
03214,8169
03215,7047
03216,16689
03218,5266
03219,7584
03220,6320
03221,2443
03222,3754
03223,3166
03224,2772
03225,2668
03226,4617
03227,1713
03228,4288
03230,1876
03231,1053
03232,1139
03233,1156
03235,181
03236,140
03237,136
03238,137
03239,244
03240,612
03241,892
03242,395
03243,194
03249,1820
03250,4052
03251,235
03254,167
03260,2221
03264,1047
03265,1005
03266,1361
03267,115
03268,1117
03269,336
03270,210
03271,123
03272,733
03273,67
03274,143
03275,94
03276,162
03277,646
03278,121
03279,92
03280,11036
03281,500
03282,783
03283,354
03284,1493
03285,528
03286,301
03287,180
03289,439
03293,171
03294,481
03300,4594
03301,460
03302,172
03303,191
03304,1275
03305,5095
03309,49
03310,155
03311,1050
03312,480
03314,274
03315,866
03317,105
03318,582
03319,230
03321,362
03322,89
03323,60
03324,277
03325,275
03328,356
03329,105
03330,80
03331,851
03332,239
03333,265
03334,184
03335,503
03337,6543
03338,2644
03340,4707
03341,441
03342,899
03345,500
03350,17773
03351,2651
03352,4016
03354,2
03355,4758
03356,4066
03357,1071
03360,290
03361,315
03363,1219
03364,798
03370,627
03371,382
03373,902
03375,113
03377,3735
03378,70
03379,433
03380,2837
03381,632
03384,181
03385,131
03387,99
03388,336
03390,484
03391,93
03392,342
03393,1365
03395,257
03396,390
03399,53
03400,6305
03401,1325
03407,250
03409,313
03412,207
03413,90
03414,858
03415,67
03418,1502
03419,530
03420,73
03422,28
03423,249
03424,438
03427,651
03428,212
03429,8182
03430,94
03431,1013
03432,56
03433,71
03434,1227
03435,837
03437,2540
03438,381
03440,664
03441,584
03442,2335
03444,3080
03446,281
03447,172
03448,326
03450,3121
03451,1381
03453,580
03458,796
03460,1448
03461,1571
03462,495
03463,1164
03464,407
03465,3878
03467,575
03468,118
03469,151
03472,661
03475,175
03478,1629
03480,958
03482,100
03483,444
03485,173
03487,62
03488,73
03489,42
03490,622
03491,89
03494,277
03496,2366
03498,1639
03500,9819
03501,817
03505,1815
03506,48
03507,100
03509,132
03512,209
03515,298
03516,264
03517,587
03518,604
03520,102
03521,188
03522,119
03523,1356
03525,705
03527,406
03529,77
03530,81
03531,114
03533,418
03537,546
03540,171
03542,93
03544,146
03546,228
03549,1280
03550,15677
03551,5443
03555,5903
03556,3828
03557,246
03558,432
03559,185
03561,1961
03562,122
03563,363
03564,5354
03565,44
03566,262
03567,420
03568,1303
03570,256
03571,149
03572,119
03573,202
03575,402
03576,39
03578,40
03579,2484
03580,433
03581,172
03583,93
03584,472
03585,4262
03586,190
03588,115
03589,182
03590,177
03591,58
03594,333
03595,211
03596,36
03597,224
03599,59
03607,29
03608,915
03610,574
03612,757
03613,2
03614,319
03616,1892
03617,37
03618,309
03620,3182
03621,900
03622,169
03623,463
03624,254
03629,3042
03630,10433
03631,2433
03633,215
03634,755
03635,145
03636,2047
03637,250
03638,905
03639,296
03640,320
03641,442
03644,3175
03646,240
03647,12
03648,7
03649,211
03658,1948
03659,262
03660,2931
03662,339
03663,65
03664,372
03665,223
03666,2000
03669,536
03670,232
03672,4294
03673,611
03675,658
03677,7201
03678,1617
03682,179
03683,618
03685,1040
03687,331
03688,481
03690,10691
03691,1876
03694,92
03695,185
03697,274
03698,286
03699,638
03700,718
03701,373
03704,20
03705,178
03707,796
03708,48
03709,151
03711,216
03712,195
03713,587
03714,1480
03715,150
03717,991
03718,63
03719,168
03720,336
03722,247
03723,1525
03724,1722
03725,216
03726,220
03727,160
03728,261
03730,2836
03732,299
03733,102
03735,293
03737,1836
03738,66
03739,75
03740,435
03741,1330
03744,190
03746,294
03747,1661
03749,721
03750,97
03751,74
03752,1537
03753,146
03754,465
03755,99
03756,1504
03757,2010
03758,534
03759,344
03760,131
03761,414
03762,53
03763,630
03764,1632
03765,2251
03766,513
03767,398
03768,2
03770,1003
03775,1069
03777,3493
03778,100
03779,292
03781,1364
03782,2687
03783,621
03785,35
03786,507
03787,373
03788,622
03789,98
03791,546
03792,379
03793,1267
03795,428
03796,2841
03797,994
03799,2188
03802,6688
03803,2470
03804,1866
03805,10755
03806,7995
03807,1141
03808,976
03809,371
03810,4622
03812,737
03813,274
03814,607
03815,856
03816,625
03818,3343
03820,4677
03821,931
03822,305
03823,547
03824,1552
03825,8053
03831,475
03833,194
03835,220
03838,59
03840,6325
03842,1654
03844,9267
03847,736
03850,5646
03851,2084
03852,4
03854,525
03856,285
03857,156
03858,1205
03859,363
03860,2828
03862,1164
03864,91
03865,216
03869,699
03870,482
03871,1048
03873,131
03874,275
03875,6157
03878,293
03880,1801
03882,394
03885,767
03886,138
03887,252
03888,1612
03889,108
03890,204
03891,82
03892,559
03893,8
03895,111
03896,216
03898,395
03900,125
03902,163
03903,238
03904,591
03909,3028
03910,5534
03911,1510
03912,4546
03913,952
03915,2282
03916,690
03918,1030
03919,898
03920,37
03921,53
03922,3305
03923,308
03925,1470
03926,1313
03927,841
03928,373
03929,713
03930,5877
03931,7846
03933,339
03934,4908
03936,4338
03937,780
03938,1212
03939,5996
03940,1814
03941,6563
03942,2313
03943,2087
03944,1039
03945,343
03946,124
03950,1707
03951,433
03952,211
03953,2745
03954,151
03956,1366
03957,127
03958,111
03959,750
03960,1218
03962,438
03964,70
03965,94
03966,262
03967,70
03971,1790
03975,403
03976,5537
03977,10586
03978,393
03979,138
03980,886
03981,1125
03984,1745
03987,411
03988,396
03989,3
03990,64
03991,141
03992,160
03995,3790
03996,2194
04000,3449
04001,1
04005,5539
04006,3356
04007,3929
04008,136
04009,13
04010,1104
04011,5701
04012,7071
04013,1562
04014,3306
04017,11928
04018,2071
04019,7690
04020,7697
04021,3225
04022,1315
04025,178
04029,2
04030,5618
04031,4795
04032,5051
04034,14645
04035,6756
04036,2005
04037,1731
04051,9542
04053,14471
04054,4924
04055,5649
04059,4002
04060,4606
04061,5736
04064,4208
04065,3470
04066,6486
04067,3872
04068,8493
04069,11121
04070,2177
04073,2315
04074,7636
04075,7205
04076,1326
04077,6185
04078,4387
04101,5900
04102,2295
04103,4997
04104,2133
04105,4539
04106,607
04107,2119
04108,1761
04109,11706
04110,2554
04111,365
04112,1453
04113,7463
04114,9454
04115,3815
04116,3848
04117,64
04118,7576
04119,1179
04120,3250
04121,8928
04122,14346
04123,5938
04124,3663
04125,1899
04127,7780
04128,4661
04129,2745
04130,1514
04131,2121
04132,4818
04133,2929
04151,6269
04152,13716
04153,1072
04154,958
04155,296
04156,733
04157,6162
04158,1296
04159,4184
04160,4850
04161,5332
04163,5060
04164,2437
04165,7406
04169,4806
04170,7727
04171,4864
04172,985
04173,2816
04174,755
04178,8349
04179,6139
04183,1089
04184,1955
04205,1487
04207,12271
04208,1993
04209,1527
04210,8672
04211,14070
04212,1822
04213,7370
04214,10157
04215,15824
04216,12450
04217,14113
04218,11872
04219,297
04220,11595
04221,9591
04223,4957
04224,2251
04225,2958
04226,8953
04227,1706
04228,2603
04229,4
04230,6
04270,797
04271,929
04272,1530
04275,824
04280,2928
04285,4348
04287,272
04300,7345
04301,4627
04303,1204
04304,5544
04305,18138
04306,8027
04307,518
04309,969
04310,1799
04311,2537
04312,876
04313,774
04340,1542
04341,2245
04342,851
04343,3081
04344,696
04346,335
04347,499
04350,35129
04352,7264
04354,366
04355,949
04356,1608
04357,898
04358,488
04359,371
04360,191
04361,861
04362,757
04370,5987
04371,271
04372,101
04373,454
04374,88
04375,123
04376,79
04377,218
04378,127
04380,2584
04381,166
04382,216
04383,252
04384,11
04385,484
04387,535
04388,188
04390,2569
04400,586
04401,1763
04402,136
04403,252
04404,226
04405,4826
04406,413
04407,282
04408,307
04410,601
04411,138
04412,111
04413,2171
04415,759
04416,183
04417,321
04418,51
04419,485
04420,576
04421,848
04422,214
04423,80
04424,94
04425,124
04426,49
04427,146
04428,270
04454,411
04455,3200
04461,32
04462,48
04463,5
04465,632
04467,73
04468,150
04470,1472
04472,751
04474,23
04475,16
04477,263
04478,199
04479,10
04480,376
04481,44
04482,40
04486,346
04487,1390
04488,139
04489,51
04490,727
04491,40
04492,117
04493,19
04494,88
04496,118
04497,146
04498,102
04500,8425
04501,1970
04502,2445
04503,7283
04504,2503
04505,4532
04506,4491
04507,6685
04508,4315
04509,1055
04510,10186
04511,1775
04512,690
04514,1564
04515,1031
04516,900
04517,195
04518,1262
04519,1835
04520,3136
04521,1117
04550,1124
04551,14065
04552,2927
04553,1494
04554,528
04555,1817
04556,11109
04557,5209
04558,6693
04559,1708
04560,9494
04561,2055
04562,2221
04563,2608
04564,2572
04565,5211
04566,2765
04567,5020
04568,1103
04569,467
04570,12495
04571,259
04572,1310
04573,6565
04574,485
04575,7145
04580,1219
04581,437
04600,306
04601,466
04605,1488
04606,818
04608,269
04610,4488
04611,52
04612,96
04613,343
04614,449
04615,2243
04620,180
04621,700
04625,1198
04626,868
04627,323
04630,1155
04650,11612
04655,14878
04659,1283
04660,2345
04662,184
04670,24701
04671,1897
04673,253
04674,531
04676,87
04677,1019
04678,332
04680,14455
04694,245
04695,230
04697,74
04699,171
04700,7743
04701,13268
04702,10853
04703,5946
04704,52
04705,153
04706,34
04707,127
04709,550
04714,1112
04715,2611
04716,373
04717,1731
04718,1041
04719,519
04720,3928
04721,1428
04722,692
04724,296
04725,676
04726,232
04727,121
04730,1519
04731,108
04732,87
04733,31
04735,546
04736,66
04737,2786
04738,260
04739,122
04740,23981
04741,2759
04742,280
04743,446
04744,2397
04745,1077
04746,773
04747,104
04750,1325
04751,1161
04753,639
04754,470
04756,239
04757,86
04794,2
04798,272
04799,129
04800,2990
04801,3
04802,2379
04803,22
04804,944
04805,3564
04806,1619
04807,4789
04808,426
04809,417
04810,7944
04811,2689
04812,7814
04813,1
04814,11610
04815,4797
04816,2768
04817,6994
04818,3762
04819,998
04820,3541
04821,677
04822,367
04823,322
04824,848
04825,5939
04828,57
04829,126
04830,130
04849,562
04850,4835
04852,978
04854,2300
04855,293
04856,252
04857,31
04858,492
04859,274
04860,4014
04861,624
04865,2064
04868,4962
04869,4308
04870,21639
04871,6417
04872,4997
04873,2195
04874,775
04875,1175
04876,276
04878,4170
04879,4171
04880,3802
04882,792
04883,2668
04885,1479
04886,307
04890,250
04891,203
05000,3439
05006,2850
05007,2094
05008,4388
05009,1585
05010,1313
05011,3210
05012,2704
05013,3179
05014,4065
05015,1815
05016,3061
05017,1706
05018,2088
05019,3583
05020,1155
05021,2283
05022,5524
05023,5385
05024,4742
05025,2617
05031,3401
05032,4277
05033,2777
05034,3903
05035,2258
05037,3807
05038,5781
05039,3385
05040,928
05041,4921
05042,3599
05043,6533
05044,4423
05045,6488
05046,3256
05047,2441
05048,5190
05049,3682
05050,2203
05051,4453
05052,2406
05061,3720
05062,5497
05063,4552
05064,3576
05065,4013
05066,4106
05067,3782
05068,4628
05069,3167
05070,5476
05071,469
05072,4198
05073,4910
05074,4125
05075,3487
05076,2884
05081,3291
05082,4706
05083,2626
05084,2969
05085,3808
05086,4725
05087,3548
05088,1465
05089,2070
05090,2463
05091,2635
05092,5510
05093,3021
05094,291
05095,2621
05096,3953
05097,4659
05098,3195
05106,83
05107,3921
05108,10264
05109,6759
05110,1245
05111,27
05112,6009
05113,5408
05114,5931
05115,777
05116,1728
05117,437
05118,5546
05120,577
05121,349
05125,4995
05126,2450
05127,2671
05131,345
05132,115
05133,133
05134,135
05136,164
05137,218
05138,94
05139,95
05140,136
05141,285
05142,255
05144,179
05150,24
05151,146
05152,2254
05153,2023
05154,1217
05155,1364
05156,358
05157,1002
05158,7083
05159,10397
05160,74
05161,3420
05162,11119
05163,4137
05164,1714
05165,1829
05166,705
05167,1972
05168,1255
05169,3325
05170,374
05171,1835
05172,1436
05173,2582
05174,638
05201,606
05202,312
05203,478
05204,1163
05210,396
05211,5571
05212,836
05213,545
05214,2815
05220,155
05221,185
05222,286
05223,1450
05231,345
05232,132
05233,501
05234,448
05235,855
05236,88
05237,134
05238,1930
05240,219
05241,792
05242,564
05243,338
05244,1338
05245,1172
05250,808
05251,3385
05252,1460
05253,5715
05254,790
05255,2505
05256,413
05259,388
05260,715
05261,248
05262,283
05263,134
05264,693
05265,213
05266,301
05267,965
05268,1556
05269,113
05270,282
05271,3259
05272,477
05273,66
05275,1128
05276,727
05277,1296
05278,262
05279,259
05280,3299
05290,10019
05291,2710
05301,370
05302,406
05303,62
05304,424
05306,42
05307,332
05308,91
05309,81
05310,36
05311,110
05312,1
05320,403
05321,145
05322,102
05330,1723
05331,145
05332,172
05333,2497
05336,3
05340,447
05341,2890
05342,409
05343,2104
05344,297
05345,1521
05346,128
05350,109
05351,1579
05352,1963
05353,1558
05354,310
05355,2147
05356,228
05357,221
05360,373
05371,365
05372,467
05373,1171
05374,621
05381,165
05400,170
05401,356
05410,71
05411,117
05412,487
05413,404
05414,90
05415,63
05416,95
05417,717
05418,60
05419,108
05420,50
05421,85
05422,794
05430,33
05431,379
05432,60
05433,519
05434,243
05440,87
05451,275
05452,163
05453,1883
05454,164
05455,44
05460,251
05461,1043
05462,195
05464,237
05470,67
05471,60
05472,96
05473,307
05480,397
05481,296
05482,228
05483,144
05485,260
05490,78
05491,800
05493,48
05495,225
05501,1756
05502,535
05510,59
05520,303
05521,110
05522,711
05523,791
05540,5964
05550,348
05552,118
05554,1965
05555,374
05556,1382
05558,1702
05560,251
05570,268
05571,1058
05572,134
05573,1051
05575,1322
05576,507
05577,228
05580,147
05581,322
05582,379
05583,453
05600,2653
05601,91
05602,570
05603,205
05604,141
05605,760
05606,5461
05607,1386
05608,4834
05609,276
05630,59
05631,458
05632,121
05633,167
05640,471
05641,509
05642,155
05650,108
05651,39
05652,321
05653,44
05654,130
05655,86
05660,16
05661,80
05667,15
05670,192
05671,102
05680,783
05690,1235
05700,3986
05710,601
05720,180
05722,257
05723,764
05724,118
05725,1266
05730,21
05731,276
05732,36
05733,32
05734,21
05760,2
06000,1948
06003,1137
06004,1884
06005,1696
06006,2936
06007,2487
06008,5077
06009,6247
06010,6012
06011,3856
06012,3351
06014,6993
06015,2365
06016,3491
06017,1655
06018,11221
06019,8026
06020,7557
06021,5158
06022,1871
06023,5402
06024,4956
06025,10073
06026,7435
06027,13068
06028,4330
06029,1072
06030,6689
06031,1147
06032,133
06033,139
06034,11
06035,814
06037,605
06041,400
06042,168
06043,147
06044,555
06050,5677
06051,4499
06052,3680
06053,4702
06054,5998
06055,2939
06056,10983
06057,3976
06058,3794
06059,7596
06060,8559
06061,8733
06062,9612
06063,3147
06064,8749
06065,6823
06066,5230
06067,21
06068,4
06069,2642
06070,1247
06071,1148
06072,317
06073,1076
06074,291
06076,7300
06081,1357
06082,910
06083,759
06084,1448
06090,72
06100,4726
06101,5178
06102,5099
06103,2695
06104,4164
06105,4292
06106,78
06107,9131
06108,6703
06109,2986
06110,8696
06111,6729
06112,8933
06121,582
06122,1493
06123,462
06125,762
06126,78
06147,4682
06148,5925
06149,6439
06150,3891
06151,6496
06152,9324
06153,6884
06154,3739
06155,9624
06156,5767
06157,5416
06158,2749
06159,1126
06160,3282
06161,47
06162,3752
06163,16336
06164,7695
06165,165
06166,2693
06167,5231
06168,8449
06169,10999
06170,1030
06171,940
06172,2095
06173,870
06174,593
06175,614
06176,171
06207,195
06208,2826
06210,19905
06211,2
06213,299
06214,506
06215,1341
06218,296
06220,1484
06221,88
06223,82
06224,385
06225,3247
06226,105
06227,164
06228,105
06229,63
06230,11964
06231,11
06232,2313
06233,3835
06236,605
06237,731
06239,1185
06240,109
06243,31
06244,608
06245,28
06251,152
06252,39
06253,299
06254,225
06255,1428
06256,53
06258,2624
06260,601
06262,334
06271,913
06275,526
06280,7228
06281,1974
06282,525
06284,539
06285,2451
06286,283
06288,222
06290,910
06302,1283
06304,546
06306,525
06308,628
06309,99
06311,185
06312,1925
06313,70
06315,899
06316,101
06317,1736
06318,186
06320,265
06321,206
06322,85
06323,298
06324,1214
06326,179
06327,107
06328,260
06330,11707
06333,2033
06335,390
06336,189
06337,303
06338,331
06341,104
06343,107
06346,286
06348,272
06350,152
06351,35
06352,80
06353,343
06355,322
06356,120
06357,57
06358,87
06359,173
06361,76
06363,70
06365,243
06367,189
06368,16
06369,371
06370,195
06372,82
06373,48
06375,429
06383,503
06384,23
06385,4
06386,49
06390,505
06391,430
06392,245
06393,87
06394,56
06395,1016
06396,97
06397,65
06398,236
06401,2608
06403,98
06405,129
06407,427
06409,185
06410,438
06411,54
06412,13
06413,11
06414,7
06415,1219
06417,22
06418,305
06419,29
06420,61
06421,108
06422,4
06423,64
06424,52
06425,71
06426,537
06427,19
06428,45
06429,283
06430,6538
06431,15
06432,2477
06434,14
06435,2
06436,18
06437,341
06438,300
06440,148
06442,978
06443,390
06445,106
06446,47
06447,75
06448,130
06450,4406
06460,284
06461,289
06462,26
06463,1
06464,31
06465,19
06466,32
06467,30
06468,116
06470,18
06472,100
06473,23
06475,190
06476,69
06477,117
06479,284
06480,3
06484,27
06485,238
06487,36
06488,122
06489,47
06490,100
06501,277
06502,440
06503,694
06504,60
06505,81
06506,36
06507,237
06509,61
06510,779
06511,314
06512,42
06513,94
06514,382
06515,196
06516,559
06517,241
06518,143
06519,263
06521,134
06522,205
06525,1237
06528,162
06530,10574
06531,1
06532,1033
06535,691
06536,494
06537,287
06555,1
06556,652
06558,265
06560,379
06562,270
06564,187
06566,1126
06567,116
06568,93
06569,132
06571,52
06572,40
06574,60
06575,55
06603,494
06605,29
06606,114
06608,55
06609,325
06612,98
06613,49
06614,29
06616,39
06618,3
06620,145
06623,346
06625,2
06627,33
06628,19
06630,266
06631,25
06632,26
06635,38
06638,236
06639,42
06640,107
06642,321
06646,77
06701,1723
06705,53
06707,772
06710,132
06713,448
06714,3249
06716,223
06718,127
06720,569
06721,1270
06722,2212
06725,2219
06726,730
06728,833
06731,6
06740,248
06743,1268
06751,1015
06752,18
06753,1228
06754,433
06758,25
06760,146
06762,43
06765,255
06770,167
06798,569
06799,145
06967,1
06979,1
07000,6001
07004,2923
07005,695
07006,4875
07007,983
07008,5000
07009,4804
07010,5912
07011,4816
07012,268
07015,4040
07016,799
07017,1217
07018,7628
07019,1425
07020,698
07021,1035
07022,329
07023,157
07024,202
07025,596
07026,279
07027,129
07030,4421
